site_code,site_name,sort_order,latitude,longitude,region,marine_common_season,marine_season_code,target_assemblage,size_mm,count,species
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,mastocarpus,22,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,mytilus,9,1,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,mytilus,11,2,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,mytilus,12,3,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,mytilus,13,5,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,mytilus,14,6,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,mytilus,15,4,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,mytilus,16,4,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,mytilus,17,6,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,mytilus,18,3,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,mytilus,22,1,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,mytilus,6,4,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,mytilus,7,4,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,mytilus,8,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,mytilus,9,5,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,mytilus,10,3,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,mytilus,11,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,mytilus,12,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,mytilus,13,3,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,mytilus,14,3,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,mytilus,15,5,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,mytilus,16,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,mytilus,17,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,silvetia,17,1,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,silvetia,7,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,silvetia,8,3,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,silvetia,9,10,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,silvetia,10,3,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,silvetia,11,4,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,silvetia,12,5,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,silvetia,13,3,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,silvetia,15,10,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,silvetia,16,5,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,silvetia,17,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,silvetia,18,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,silvetia,19,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,85,SP02,silvetia,20,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,balanus,6,1,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,balanus,9,1,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,balanus,11,2,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,balanus,15,1,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,balanus,16,3,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,balanus,17,1,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,balanus,22,3,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,balanus,6,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,balanus,7,3,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,balanus,8,4,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,balanus,9,5,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,balanus,10,6,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,balanus,11,5,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,balanus,12,3,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,balanus,16,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,balanus,17,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,balanus,18,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,balanus,19,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,balanus,21,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,chthamalus/balanus,8,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,chthamalus/balanus,11,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,chthamalus/balanus,14,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,chthamalus/balanus,18,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mastocarpus,6,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mastocarpus,9,3,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mastocarpus,10,4,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mastocarpus,11,3,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mastocarpus,12,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mastocarpus,13,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mastocarpus,15,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mastocarpus,16,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mastocarpus,18,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mastocarpus,19,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,6,1,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,10,1,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,11,1,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,12,4,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,13,3,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,14,5,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,15,11,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,16,8,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,17,3,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,18,3,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,19,3,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,20,3,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,6,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,7,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,8,5,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,9,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,10,8,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,11,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,12,8,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,13,5,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,14,3,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,15,3,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,16,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,17,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,18,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,19,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,20,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,21,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,mytilus,24,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,silvetia,15,1,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,silvetia,19,2,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,silvetia,7,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,silvetia,9,5,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,silvetia,10,5,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,silvetia,11,8,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,silvetia,12,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,silvetia,13,9,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,silvetia,14,8,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,silvetia,15,7,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,silvetia,16,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,silvetia,17,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,87,FA02,silvetia,19,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,balanus,6,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,balanus,7,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,balanus,10,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,balanus,11,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,balanus,12,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,balanus,15,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mastocarpus,11,1,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mastocarpus,6,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mastocarpus,8,3,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mastocarpus,9,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mastocarpus,10,5,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mastocarpus,11,3,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mastocarpus,12,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mastocarpus,13,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mastocarpus,14,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mastocarpus,15,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mastocarpus,16,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,10,3,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,11,3,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,12,1,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,13,6,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,14,5,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,15,8,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,16,5,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,17,6,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,18,5,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,19,2,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,21,2,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,22,1,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,5,4,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,6,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,7,3,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,8,6,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,9,5,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,10,4,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,11,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,12,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,13,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,14,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,15,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,16,4,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,17,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,18,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,20,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,mytilus,21,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,silvetia,55,1,Limpet
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,silvetia,16,1,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,silvetia,5,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,silvetia,6,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,silvetia,7,3,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,silvetia,8,3,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,silvetia,9,6,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,silvetia,10,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,silvetia,11,8,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,silvetia,12,3,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,silvetia,13,8,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,silvetia,14,5,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,silvetia,15,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,silvetia,16,3,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,silvetia,17,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,silvetia,18,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,silvetia,19,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,89,SP03,silvetia,21,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,balanus,4,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,balanus,7,4,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,balanus,8,5,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,balanus,9,8,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,balanus,10,8,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,balanus,11,3,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,balanus,12,5,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,balanus,13,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,balanus,14,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,balanus,16,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,balanus,18,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,chthamalus/balanus,10,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,chthamalus/balanus,11,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mastocarpus,9,1,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mastocarpus,18,1,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mastocarpus,7,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mastocarpus,8,4,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mastocarpus,9,8,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mastocarpus,10,3,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mastocarpus,11,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mastocarpus,12,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mastocarpus,13,4,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mastocarpus,14,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mastocarpus,15,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mastocarpus,16,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mastocarpus,17,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mastocarpus,18,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mastocarpus,19,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mastocarpus,20,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mastocarpus,21,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mytilus,8,1,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mytilus,9,1,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mytilus,12,2,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mytilus,13,4,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mytilus,14,9,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mytilus,15,8,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mytilus,16,5,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mytilus,17,9,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mytilus,18,1,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mytilus,19,1,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mytilus,20,4,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mytilus,21,3,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mytilus,7,6,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mytilus,8,7,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mytilus,9,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mytilus,10,4,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mytilus,11,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mytilus,12,5,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mytilus,13,3,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mytilus,15,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mytilus,17,3,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mytilus,18,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,mytilus,19,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,silvetia,60,1,Limpet
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,silvetia,6,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,silvetia,7,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,silvetia,9,4,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,silvetia,10,7,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,silvetia,11,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,silvetia,12,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,silvetia,13,5,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,silvetia,14,10,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,silvetia,15,8,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,silvetia,16,5,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,silvetia,17,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,silvetia,18,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,91,FA03,silvetia,19,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,93,SP04,balanus,7,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,93,SP04,balanus,8,5,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,93,SP04,balanus,9,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,93,SP04,balanus,10,6,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,93,SP04,balanus,11,2,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,93,SP04,balanus,12,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,93,SP04,balanus,13,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,93,SP04,balanus,14,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,93,SP04,balanus,15,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,93,SP04,balanus,16,1,Tegula funebralis
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,93,SP04,chthamalus/balanus,12,1,Nucella spp
TPT,Terrace Point,6070,36.94841003,-122.06457,CA Central,93,SP04,mastocarpus,9,2,Tegula funebralis
